RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Pattern.matcher;java.util.regex.Matcher.<init>;java.util.regex.Matcher.reset,8.5930
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search,2.2955
RayCasting.main;java.io.PrintStream.println;java.io.PrintStream.newLine;java.io.BufferedWriter.newLine;java.io.Writer.write,0.4680
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.appendJustified;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.BufferedWriter.flushBuffer;java.io.OutputStreamWriter.write;sun.nio.cs.StreamEncoder.write;sun.nio.cs.StreamEncoder.implWrite;sun.nio.cs.StreamEncoder.implWrite;java.nio.charset.CharsetEncoder.encode;sun.nio.cs.UTF_8$Encoder.encodeLoop;sun.nio.cs.UTF_8$Encoder.encodeArrayLoop;java.lang.System$2.encodeASCII;java.lang.StringCoding.implEncodeAsciiArray,0.9360
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.Formatter$FormatSpecifier.<init>;java.util.Formatter$FormatSpecifier.conversion,3.7769
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$BmpCharProperty.match,2.0099
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString,0.4680
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.appendJustified;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.OutputStreamWriter.flushBuffer;sun.nio.cs.StreamEncoder.flushBuffer;sun.nio.cs.StreamEncoder.implFlushBuffer;sun.nio.cs.StreamEncoder.writeBytes;java.io.PrintStream.write;java.io.BufferedOutputStream.flush;java.io.BufferedOutputStream.flushBuffer;java.io.FileOutputStream.write;java.io.FileOutputStream.writeBytes,513.3563
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.appendJustified;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.BufferedWriter.flushBuffer;java.io.OutputStreamWriter.write;sun.nio.cs.StreamEncoder.write;sun.nio.cs.StreamEncoder.implWrite;sun.nio.cs.StreamEncoder.implWrite;java.nio.charset.CharsetEncoder.encode;sun.nio.cs.UTF_8$Encoder.encodeLoop;sun.nio.cs.UTF_8$Encoder.encodeArrayLoop,0.4680
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match,2.3205
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharProperty.match,4.1443
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match,3.9853
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match,0.2970
java.lang.ref.Reference$ReferenceHandler.run;java.lang.ref.Reference.processPendingReferences;java.lang.ref.Reference.waitForReferencePendingList,0.0111
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.appendJustified;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print,11.0076
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match,0.5925
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FixedString.print;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.OutputStreamWriter.flushBuffer;sun.nio.cs.StreamEncoder.flushBuffer;sun.nio.cs.StreamEncoder.implFlushBuffer,2.4600
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FixedString.print;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.OutputStreamWriter.flushBuffer;sun.nio.cs.StreamEncoder.flushBuffer;sun.nio.cs.StreamEncoder.implFlushBuffer;sun.nio.cs.StreamEncoder.writeBytes;java.io.PrintStream.write;java.io.BufferedOutputStream.flush;java.io.BufferedOutputStream.flushBuffer;java.io.FileOutputStream.write;java.io.FileOutputStream.writeBytes,145.1326
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format,0.9360
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.Formatter$FormatSpecifier.<init>,1.4040
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.appendJustified;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.BufferedWriter.flushBuffer;java.io.OutputStreamWriter.write,42.3866
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match,0.2896
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format,0.4680
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharProperty.match,7.5223
RayCasting.main,3.7011
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.appendJustified;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.OutputStreamWriter.flushBuffer;sun.nio.cs.StreamEncoder.flushBuffer;sun.nio.cs.StreamEncoder.implFlushBuffer,12.1024
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString;java.util.Formatter$FormatSpecifier.print,1.1539
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match;java.util.regex.Pattern$Branch.match,0.2862
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.printString;java.util.Formatter$FormatSpecifier.print;java.util.Formatter$FormatSpecifier.appendJustified;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.OutputStreamWriter.flushBuffer;sun.nio.cs.StreamEncoder.flushBuffer;sun.nio.cs.StreamEncoder.implFlushBuffer;sun.nio.cs.StreamEncoder.writeBytes;java.io.PrintStream.write;java.io.BufferedOutputStream.write,0.4680
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match,4.8928
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.reset,1.9543
RayCasting.main;java.io.PrintStream.println;java.io.PrintStream.newLine;java.io.OutputStreamWriter.flushBuffer;sun.nio.cs.StreamEncoder.flushBuffer;sun.nio.cs.StreamEncoder.implFlushBuffer,0.8740
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.Formatter$FormatSpecifier.<init>;java.util.Formatter$FormatSpecifier.checkGeneral;java.util.Formatter$FormatSpecifier.checkBadFlags,0.4680
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FixedString.print;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print,3.5314
RayCasting.main;java.io.PrintStream.println;java.io.PrintStream.newLine;java.io.BufferedWriter.flushBuffer;java.io.OutputStreamWriter.write,1.1579
RayCasting.main;java.io.PrintStream.printf,0.4680
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match,2.9899
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Matcher.find;java.util.regex.Matcher.search;java.util.regex.Pattern$Start.match;java.util.regex.Pattern$BmpCharProperty.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$Branch.match;java.util.regex.Pattern$GroupHead.match;java.util.regex.Pattern$BmpCharPropertyGreedy.match;java.util.regex.Pattern$GroupTail.match;java.util.regex.Pattern$BranchConn.match,0.2579
RayCasting.main;java.io.PrintStream.println;java.io.PrintStream.newLine;java.io.OutputStreamWriter.flushBuffer;sun.nio.cs.StreamEncoder.flushBuffer;sun.nio.cs.StreamEncoder.implFlushBuffer;sun.nio.cs.StreamEncoder.writeBytes;java.io.PrintStream.write;java.io.BufferedOutputStream.flush;java.io.BufferedOutputStream.flushBuffer;java.io.FileOutputStream.write;java.io.FileOutputStream.writeBytes,25.4986
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter$FixedString.print;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.append;java.io.PrintStream.print;java.io.PrintStream.write;java.io.BufferedWriter.flushBuffer;java.io.OutputStreamWriter.write,16.9824
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse,17.2051
RayCasting.main;java.io.PrintStream.printf;java.io.PrintStream.format;java.util.Formatter.format;java.util.Formatter.parse;java.util.regex.Pattern.matcher,0.5719
